network_condition,website,time_seconds,CacheV2LoadTester,ClassicLoadTester,enhancement
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/baomoi,31622400,553,8988,0.9384735202492211
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc,60,12106,1998,-5.059059059059059
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc,3600,389,532,0.26879699248120303
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc,21600,10001,680,-13.70735294117647
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc,86400,1251,8779,0.857500854311425
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc,604800,678,11679,0.9419470845106601
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc,31622400,925,12976,0.9287145499383477
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc.co,60,2644,11075,0.7612641083521444
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc.co,3600,717,568,-0.2623239436619718
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc.co,21600,778,14301,0.9455982099153906
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc.co,86400,802,596,-0.34563758389261745
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc.co,604800,24512,700,-34.01714285714286
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bbc.co,31622400,404,13347,0.9697310256986589
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/belastingdienst,60,3171,385,-7.236363636363636
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/belastingdienst,3600,1033,787,-0.312579415501906
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/belastingdienst,21600,784,4611,0.8299718065495554
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/belastingdienst,86400,9687,8169,-0.18582445831803157
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/belastingdienst,604800,794,6834,0.8838162130523851
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/belastingdienst,31622400,4786,576,-7.309027777777778
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bfmtv,60,2895,23332,0.8759214812274987
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bfmtv,3600,1022,666,-0.5345345345345346
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bfmtv,21600,821,13365,0.9385708941264497
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bfmtv,86400,472,605,0.21983471074380165
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bfmtv,604800,595,833,0.2857142857142857
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bfmtv,31622400,548,19747,0.9722489492074745
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bg.wikipedia,60,850,893,0.048152295632698766
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bg.wikipedia,3600,770,600,-0.2833333333333333
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bg.wikipedia,21600,1050,867,-0.21107266435986158
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bg.wikipedia,86400,570,300016,0.9981001013279291
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bg.wikipedia,604800,498,1019,0.5112855740922473
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bg.wikipedia,31622400,509,765,0.33464052287581697
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bhaskar,60,3139,2380,-0.31890756302521006
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bhaskar,3600,10368,7492,-0.3838761345435131
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bhaskar,21600,1375,5329,0.7419778570088197
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bhaskar,86400,1139,1444,0.21121883656509696
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bhaskar,604800,896,7245,0.8763285024154589
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bhaskar,31622400,8001,786,-9.179389312977099
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/biblegateway,60,2750,3540,0.2231638418079096
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/biblegateway,3600,604,379,-0.5936675461741425
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/biblegateway,21600,5409,836,-5.470095693779904
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/biblegateway,86400,658,651,-0.010752688172043012
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/biblegateway,604800,815,668,-0.22005988023952097
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/biblegateway,31622400,528,3927,0.865546218487395
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bibliaonline.com,60,21779,3354,-5.493440667859272
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bibliaonline.com,3600,1056,16375,0.9355114503816794
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bibliaonline.com,21600,513,617,0.1685575364667747
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bibliaonline.com,86400,581,706,0.17705382436260622
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bibliaonline.com,604800,981,410,-1.3926829268292682
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bibliaonline.com,31622400,766,643,-0.19129082426127528
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bild,60,3377,3003,-0.12454212454212454
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bild,3600,1032,650,-0.5876923076923077
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bild,21600,634,595,-0.06554621848739496
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bild,86400,445,854,0.47892271662763464
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bild,604800,473,758,0.3759894459102902
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bild,31622400,518,808,0.3589108910891089
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/binance,60,262,429,0.38927738927738925
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/binance,3600,322,862,0.6264501160092807
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/binance,21600,783,313,-1.5015974440894568
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/binance,86400,779,432,-0.8032407407407407
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/binance,604800,974,660,-0.47575757575757577
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/binance,31622400,1008,770,-0.3090909090909091
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bing,60,602,1311,0.5408085430968727
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bing,3600,939,2493,0.6233453670276775
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bing,21600,1171,1455,0.19518900343642612
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bing,86400,766,437,-0.7528604118993135
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bing,604800,870,728,-0.19505494505494506
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bing,31622400,1477,1236,-0.19498381877022652
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blibli,60,2111,2880,0.2670138888888889
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blibli,3600,1194,619,-0.9289176090468497
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blibli,21600,453,39406,0.988504288687002
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blibli,86400,1041,1021,-0.019588638589618023
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blibli,604800,621,36068,0.982782521903072
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blibli,31622400,447,19231,0.9767562789246529
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blooket,60,3549,3741,0.05132317562149158
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blooket,3600,10258,738,-12.899728997289973
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blooket,21600,432,12310,0.964906580016247
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blooket,86400,5765,782,-6.372122762148337
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blooket,604800,614,451,-0.3614190687361419
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/blooket,31622400,16385,19305,0.15125615125615124
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bn.wikipedia,60,595,689,0.13642960812772134
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bn.wikipedia,3600,440,459,0.04139433551198257
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bn.wikipedia,21600,1178,642,-0.8348909657320872
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bn.wikipedia,86400,913,848,-0.07665094339622641
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bn.wikipedia,604800,554,475,-0.16631578947368422
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bn.wikipedia,31622400,857,769,-0.11443433029908973
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/boots,60,703,472,-0.4894067796610169
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/boots,3600,931,819,-0.13675213675213677
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/boots,21600,733,597,-0.22780569514237856
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/boots,86400,631,777,0.1879021879021879
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/boots,604800,813,657,-0.2374429223744292
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/boots,31622400,726,613,-0.18433931484502447
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/brainly,60,2921,2536,-0.15181388012618297
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/brainly,3600,832,771,-0.07911802853437094
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/brainly,21600,7579,627,-11.087719298245615
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/brainly,86400,1082,455,-1.378021978021978
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/brainly,604800,498,728,0.3159340659340659
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/brainly,31622400,7785,491,-14.855397148676172
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bulbagarden,60,14078,13885,-0.01389989196975153
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bulbagarden,3600,641,443,-0.4469525959367946
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bulbagarden,21600,562,699,0.19599427753934193
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bulbagarden,86400,1210,446,-1.7130044843049328
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bulbagarden,604800,14903,786,-17.96055979643766
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bulbagarden,31622400,12798,679,-17.848306332842416
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bundesliga,60,3555,2774,-0.2815428983417448
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bundesliga,3600,665,19196,0.9653573661179412
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bundesliga,21600,20778,2547,-7.157832744405183
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bundesliga,86400,3870,635,-5.094488188976378
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bundesliga,604800,504,467,-0.07922912205567452
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/bundesliga,31622400,14766,866,-16.05080831408776
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca,60,1861,1460,-0.27465753424657535
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca,3600,666,3840,0.8265625
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca,21600,1007,445,-1.2629213483146067
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca,86400,2353,739,-2.1840324763193504
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca,604800,5590,5137,-0.08818376484329375
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca,31622400,490,4327,0.8867575687543332
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca.wikipedia,60,645,394,-0.6370558375634517
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca.wikipedia,3600,1192,366,-2.2568306010928962
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca.wikipedia,21600,1032,700,-0.4742857142857143
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca.wikipedia,86400,1081,1011,-0.06923837784371908
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca.wikipedia,604800,928,725,-0.28
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/ca.wikipedia,31622400,1075,901,-0.19311875693673697
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/caf,60,2933,766,-2.828981723237598
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/caf,3600,13169,34365,0.6167903390077113
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/caf,21600,18372,544,-32.77205882352941
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/caf,86400,1535,410,-2.7439024390243905
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/caf,604800,347,777,0.5534105534105535
"(latency: 100, download: 1048576, upload: 1048576)",http://localhost:8080/caf,31622400,32355,694,-45.62103746397695
